,Order Id,Order Date,Ship Date,Ship Mode,Product Id,Customer Id,Sales,Quantity,Discount,Profit
6995,CA-2015-166800,11/19/2015,11/26/2015,Standard Class,OFF-AP-10004868,AG-10300,$31.08,4,0.0,8.3916
6996,CA-2017-117443,12/23/2017,12/25/2017,Second Class,OFF-BI-10004002,JB-15400,$13.84,4,0.8,-22.144000000000002
6997,CA-2017-117443,12/23/2017,12/25/2017,Second Class,OFF-PA-10004475,JB-15400,$175.872,4,0.2,63.7536
6998,US-2016-134369,9/16/2016,9/22/2016,Standard Class,OFF-PA-10002195,BC-11125,$12.96,2,0.0,6.3504
6999,CA-2017-123687,5/26/2017,5/29/2017,First Class,OFF-AP-10002670,KC-16675,$208.44,3,0.0,62.532
7000,CA-2017-123687,5/26/2017,5/29/2017,First Class,OFF-SU-10004498,KC-16675,$25.76,2,0.0,0.7728
7001,CA-2015-104871,3/30/2015,4/3/2015,Standard Class,FUR-CH-10003298,DR-12940,$366.744,4,0.3,-110.0232
7002,CA-2014-133158,8/19/2014,8/21/2014,Second Class,FUR-FU-10000723,DW-13195,$289.24,7,0.0,26.0316
7003,CA-2014-133158,8/19/2014,8/21/2014,Second Class,OFF-BI-10000632,DW-13195,$69.456,2,0.2,22.5732
7004,CA-2014-126333,12/23/2014,12/28/2014,Standard Class,OFF-PA-10000223,ME-18010,$5.184,1,0.2,1.8144
7005,CA-2015-141740,11/1/2015,11/5/2015,Standard Class,FUR-CH-10001545,JF-15490,$205.16400000000002,2,0.1,13.6776
7006,CA-2014-119466,12/15/2014,12/21/2014,Standard Class,FUR-FU-10001546,SP-20860,$8.544,2,0.6,-7.476
7007,CA-2015-154823,8/21/2015,8/25/2015,Standard Class,OFF-BI-10001098,KN-16390,$12.828,2,0.7,-8.9796
7008,CA-2015-154823,8/21/2015,8/25/2015,Standard Class,FUR-CH-10003379,KN-16390,$598.4580000000001,3,0.3,-42.747
7009,CA-2015-154823,8/21/2015,8/25/2015,Standard Class,FUR-FU-10000193,KN-16390,$25.984,1,0.2,-3.8976
7010,US-2014-135881,5/23/2014,5/27/2014,Standard Class,OFF-BI-10000829,GT-14710,$17.96,5,0.2,5.837000000000001
7011,US-2014-135881,5/23/2014,5/27/2014,Standard Class,OFF-SU-10003002,GT-14710,$5.04,2,0.0,0.1512
7012,US-2014-135881,5/23/2014,5/27/2014,Standard Class,OFF-AP-10002118,GT-14710,$208.16,1,0.0,56.2032
7013,CA-2017-141201,12/9/2017,12/11/2017,Second Class,FUR-BO-10001519,DB-12910,$148.257,3,0.15,15.6978
7014,CA-2014-114790,3/11/2014,3/13/2014,Second Class,OFF-AP-10002578,FM-14215,$146.76,3,0.0,38.1576
7015,CA-2014-114790,3/11/2014,3/13/2014,Second Class,TEC-AC-10000710,FM-14215,$32.96,2,0.0,14.1728
7016,CA-2014-114790,3/11/2014,3/13/2014,Second Class,TEC-PH-10000984,FM-14215,$587.97,3,0.0,164.6316
7017,CA-2014-114790,3/11/2014,3/13/2014,Second Class,OFF-PA-10000213,FM-14215,$14.94,3,0.0,7.0218
7018,US-2016-154256,6/23/2016,6/27/2016,Second Class,OFF-LA-10003720,SM-20005,$25.83,7,0.0,12.1401
7019,CA-2014-124737,8/23/2014,8/27/2014,Standard Class,OFF-PA-10001837,AP-10915,$15.552,3,0.2,5.4432
7020,CA-2014-124737,8/23/2014,8/27/2014,Standard Class,OFF-SU-10004661,AP-10915,$6.8,1,0.2,0.51
7021,CA-2014-124737,8/23/2014,8/27/2014,Standard Class,FUR-FU-10003274,AP-10915,$4.224,3,0.2,1.2672
7022,CA-2014-124737,8/23/2014,8/27/2014,Standard Class,TEC-PH-10000149,AP-10915,$143.64,9,0.2,10.773
7023,CA-2014-124737,8/23/2014,8/27/2014,Standard Class,OFF-PA-10000019,AP-10915,$31.104,6,0.2,10.8864
7024,CA-2014-124737,8/23/2014,8/27/2014,Standard Class,OFF-PA-10001125,AP-10915,$223.05599999999998,9,0.2,69.705
7025,US-2017-101840,2/6/2017,2/12/2017,Standard Class,TEC-PH-10002538,SP-20545,$227.46,6,0.0,65.9634
7026,US-2017-101840,2/6/2017,2/12/2017,Standard Class,OFF-BI-10000279,SP-20545,$46.24,4,0.2,15.606
7027,CA-2017-131653,1/29/2017,2/5/2017,Standard Class,OFF-LA-10001045,RD-19585,$5.22,2,0.0,2.4012
7028,US-2016-157840,12/20/2016,12/23/2016,Second Class,OFF-PA-10003673,MC-17575,$33.9,5,0.0,15.594000000000001
7029,CA-2016-145548,11/11/2016,11/16/2016,Standard Class,OFF-ST-10002562,EB-13750,$28.14,3,0.0,7.8792
7030,CA-2016-145548,11/11/2016,11/16/2016,Standard Class,TEC-AC-10002305,EB-13750,$36.0,2,0.0,6.48
7031,CA-2016-145548,11/11/2016,11/16/2016,Standard Class,OFF-AR-10003373,EB-13750,$92.94,3,0.0,25.0938
7032,CA-2016-145548,11/11/2016,11/16/2016,Standard Class,FUR-CH-10003774,EB-13750,$245.646,3,0.1,8.1882
7033,CA-2016-145548,11/11/2016,11/16/2016,Standard Class,OFF-BI-10001510,EB-13750,$55.008,3,0.2,17.19
7034,CA-2016-145548,11/11/2016,11/16/2016,Standard Class,OFF-BI-10004236,EB-13750,$35.232,3,0.2,11.4504
7035,CA-2017-119494,11/9/2017,11/13/2017,Standard Class,FUR-CH-10004675,JE-15610,$523.3919999999999,3,0.2,52.3392
7036,CA-2014-124618,5/2/2014,5/4/2014,Second Class,TEC-CO-10004202,CS-11860,$479.98400000000004,2,0.2,89.99700000000001
7037,CA-2017-161970,9/22/2017,9/27/2017,Standard Class,OFF-PA-10004255,PB-19105,$12.96,2,0.0,6.2208
7038,CA-2017-161970,9/22/2017,9/27/2017,Standard Class,OFF-AR-10003896,PB-19105,$17.94,3,0.0,6.4584
7039,CA-2017-103443,12/17/2017,12/23/2017,Standard Class,OFF-ST-10002276,AT-10735,$166.72,2,0.0,41.68
7040,CA-2017-103443,12/17/2017,12/23/2017,Standard Class,OFF-BI-10001617,AT-10735,$24.816,3,0.2,8.3754
7041,CA-2017-103443,12/17/2017,12/23/2017,Standard Class,FUR-FU-10000308,AT-10735,$124.36,2,0.0,27.3592
7042,US-2017-165358,7/18/2017,7/23/2017,Standard Class,TEC-CO-10001943,SV-20365,$599.97,5,0.4,69.9965
7043,US-2017-165358,7/18/2017,7/23/2017,Standard Class,FUR-CH-10002647,SV-20365,$198.74400000000003,4,0.3,-14.196
7044,US-2017-165358,7/18/2017,7/23/2017,Standard Class,OFF-SU-10004768,SV-20365,$9.184,2,0.2,1.148
7045,CA-2016-160136,11/3/2016,11/9/2016,Standard Class,OFF-PA-10002160,PJ-18835,$9.248,2,0.2,3.3524
7046,CA-2014-150581,4/8/2014,4/12/2014,Standard Class,FUR-TA-10003748,NM-18445,$99.59200000000001,1,0.2,2.4898
7047,CA-2014-150581,4/8/2014,4/12/2014,Standard Class,TEC-AC-10001908,NM-18445,$399.96,4,0.0,139.986
7048,CA-2016-119515,8/14/2016,8/16/2016,First Class,OFF-PA-10000552,TR-21325,$15.552,3,0.2,5.4432
7049,CA-2014-141355,9/25/2014,9/30/2014,Standard Class,OFF-AR-10003179,BF-11005,$14.575999999999999,2,0.2,2.3686
7050,CA-2016-165330,12/11/2016,12/11/2016,Same Day,OFF-BI-10004593,WB-21850,$209.6,5,0.2,68.12
7051,CA-2016-165330,12/11/2016,12/11/2016,Same Day,OFF-AR-10000914,WB-21850,$23.32,2,0.0,6.0632
7052,CA-2016-165330,12/11/2016,12/11/2016,Same Day,OFF-PA-10000241,WB-21850,$30.98,1,0.0,13.940999999999999
7053,CA-2016-165330,12/11/2016,12/11/2016,Same Day,TEC-AC-10000057,WB-21850,$119.96,4,0.0,25.1916
7054,CA-2016-165330,12/11/2016,12/11/2016,Same Day,FUR-CH-10003774,WB-21850,$363.92,5,0.2,-31.843000000000004
7055,CA-2016-165330,12/11/2016,12/11/2016,Same Day,OFF-BI-10002824,WB-21850,$35.808,3,0.2,11.19
7056,CA-2016-165330,12/11/2016,12/11/2016,Same Day,OFF-BI-10004001,WB-21850,$122.68799999999999,9,0.2,39.8736
7057,CA-2016-165330,12/11/2016,12/11/2016,Same Day,FUR-TA-10004619,WB-21850,$892.1360000000001,7,0.2,111.51700000000001
7058,CA-2016-165330,12/11/2016,12/11/2016,Same Day,OFF-ST-10000636,WB-21850,$50.22,3,0.0,2.0088
7059,CA-2016-165330,12/11/2016,12/11/2016,Same Day,OFF-AP-10001469,WB-21850,$83.42,2,0.0,24.1918
7060,CA-2016-165330,12/11/2016,12/11/2016,Same Day,OFF-BI-10002897,WB-21850,$5.872000000000001,2,0.2,2.1286
7061,CA-2015-132633,2/3/2015,2/5/2015,Second Class,OFF-BI-10002432,KH-16630,$12.144,3,0.2,4.0986
7062,CA-2016-157742,12/29/2016,12/31/2016,Second Class,OFF-EN-10002592,KL-16645,$27.791999999999998,3,0.2,10.422
7063,CA-2017-127712,8/31/2017,9/5/2017,Standard Class,OFF-SU-10002522,MG-17890,$6.207999999999999,2,0.2,0.6984
7064,CA-2017-169474,2/4/2017,2/9/2017,Standard Class,OFF-AP-10003971,JF-15355,$32.67,3,0.0,8.4942
7065,CA-2014-106726,12/6/2014,12/8/2014,First Class,OFF-ST-10001496,RS-19765,$1261.33,7,0.0,327.9458
7066,CA-2016-147473,5/30/2016,6/3/2016,Standard Class,OFF-PA-10004782,NL-18310,$38.88,6,0.0,18.6624
7067,CA-2016-114209,5/21/2016,5/26/2016,Standard Class,OFF-BI-10000343,AS-10285,$1.964,2,0.8,-3.2406
7068,CA-2016-114209,5/21/2016,5/26/2016,Standard Class,OFF-PA-10003591,AS-10285,$82.656,9,0.2,30.996
7069,CA-2014-141901,8/9/2014,8/14/2014,Standard Class,OFF-PA-10001667,GM-14500,$5.98,1,0.0,2.6910000000000003
7070,CA-2016-164490,9/5/2016,9/10/2016,Second Class,OFF-PA-10004971,SU-20665,$9.248,2,0.2,3.3524
7071,CA-2016-112256,7/23/2016,7/28/2016,Standard Class,OFF-AR-10001216,CK-12205,$4.448,2,0.2,0.3336
7072,CA-2016-112256,7/23/2016,7/28/2016,Standard Class,OFF-PA-10004355,CK-12205,$5.184,1,0.2,1.8144
7073,CA-2016-112256,7/23/2016,7/28/2016,Standard Class,OFF-AR-10001953,CK-12205,$175.92,5,0.2,15.392999999999999
7074,CA-2016-112256,7/23/2016,7/28/2016,Standard Class,OFF-BI-10004364,CK-12205,$4.752,4,0.8,-8.316
7075,CA-2016-112256,7/23/2016,7/28/2016,Standard Class,OFF-SU-10001165,CK-12205,$13.344000000000001,2,0.2,1.0008
7076,CA-2016-167416,5/12/2016,5/17/2016,Standard Class,OFF-EN-10001141,JM-15580,$54.9,5,0.0,26.901
7077,CA-2016-106950,9/2/2016,9/6/2016,Standard Class,OFF-BI-10000014,JE-15715,$22.910999999999998,7,0.7,-17.5651
7078,CA-2016-106950,9/2/2016,9/6/2016,Standard Class,OFF-AP-10000159,JE-15715,$309.45599999999996,9,0.2,34.8138
7079,CA-2016-106950,9/2/2016,9/6/2016,Standard Class,OFF-AR-10003560,JE-15715,$19.456,4,0.2,3.4048
7080,CA-2016-106950,9/2/2016,9/6/2016,Standard Class,FUR-TA-10001768,JE-15715,$472.51800000000003,3,0.4,-149.6307
7081,CA-2016-106950,9/2/2016,9/6/2016,Standard Class,TEC-AC-10002049,JE-15715,$1012.68,3,0.2,303.80400000000003
7082,CA-2016-106950,9/2/2016,9/6/2016,Standard Class,OFF-BI-10003166,JE-15715,$17.22,5,0.7,-12.628
7083,CA-2017-118724,7/21/2017,7/25/2017,Second Class,OFF-AR-10003469,AR-10825,$3.52,2,0.0,1.6896
7084,CA-2017-118724,7/21/2017,7/25/2017,Second Class,TEC-PH-10002549,AR-10825,$1626.192,9,0.2,121.9644
7085,CA-2017-112004,9/25/2017,9/28/2017,First Class,OFF-BI-10003476,AH-10075,$8.595,5,0.7,-6.303
7086,CA-2017-112004,9/25/2017,9/28/2017,First Class,OFF-SU-10000157,AH-10075,$190.896,2,0.2,-42.9516
7087,US-2017-143175,8/3/2017,8/6/2017,Second Class,OFF-ST-10003123,GA-14515,$99.87,3,0.0,23.9688
7088,CA-2015-105844,10/25/2015,10/27/2015,Second Class,OFF-AR-10001955,JF-15415,$79.36,4,0.0,23.808000000000003
7089,CA-2017-118864,6/15/2017,6/19/2017,Second Class,TEC-PH-10001809,KH-16690,$119.96,1,0.2,7.4975
7090,CA-2015-119480,1/9/2015,1/13/2015,Standard Class,OFF-PA-10000474,CC-12685,$106.32,3,0.0,49.9704
7091,CA-2015-119480,1/9/2015,1/13/2015,Standard Class,OFF-AP-10001205,CC-12685,$163.44,3,0.0,45.7632
7092,CA-2015-119480,1/9/2015,1/13/2015,Standard Class,OFF-AR-10004691,CC-12685,$42.76,2,0.0,11.1176
7093,CA-2015-119480,1/9/2015,1/13/2015,Standard Class,OFF-PA-10004996,CC-12685,$51.55,5,0.0,24.2285
7094,US-2015-153374,2/9/2015,2/13/2015,Second Class,TEC-AC-10001908,JF-15565,$479.952,6,0.2,89.991
7095,CA-2016-101980,8/19/2016,8/20/2016,First Class,OFF-BI-10000666,RP-19390,$146.688,6,0.2,55.008
7096,CA-2016-101980,8/19/2016,8/20/2016,First Class,OFF-BI-10004318,RP-19390,$276.784,2,0.2,89.9548
7097,CA-2016-101980,8/19/2016,8/20/2016,First Class,OFF-BI-10003429,RP-19390,$25.32,5,0.2,9.1785
7098,CA-2017-144596,11/6/2017,11/10/2017,Standard Class,OFF-PA-10003302,CD-11980,$318.96,9,0.0,149.9112
7099,CA-2015-124933,12/26/2015,12/30/2015,Second Class,OFF-PA-10003302,DF-13135,$212.64,6,0.0,99.9408
7100,CA-2014-159625,11/23/2014,11/28/2014,Standard Class,OFF-EN-10002621,SM-20005,$23.471999999999998,3,0.2,8.802
7101,CA-2016-144337,8/1/2016,8/5/2016,Second Class,OFF-PA-10000249,SG-20890,$19.648,2,0.2,6.6312
7102,CA-2014-117478,9/21/2014,9/24/2014,First Class,OFF-BI-10000050,LH-16750,$6.57,3,0.7,-5.037
7103,CA-2017-147410,9/4/2017,9/8/2017,Standard Class,OFF-ST-10003805,EJ-14155,$421.1,2,0.0,105.275
7104,CA-2017-128944,6/19/2017,6/21/2017,Second Class,FUR-CH-10000785,KH-16330,$760.1160000000001,6,0.3,-43.4352
7105,CA-2017-128944,6/19/2017,6/21/2017,Second Class,FUR-FU-10004909,KH-16330,$38.784,3,0.2,7.272
7106,CA-2017-128944,6/19/2017,6/21/2017,Second Class,TEC-AC-10001553,KH-16330,$122.32799999999999,9,0.2,1.5291
7107,CA-2016-109666,4/19/2016,4/26/2016,Standard Class,TEC-PH-10004774,KM-16720,$25.98,2,0.0,0.7794
7108,CA-2016-109666,4/19/2016,4/26/2016,Standard Class,OFF-AR-10004582,KM-16720,$3.28,2,0.0,1.476
7109,CA-2016-109666,4/19/2016,4/26/2016,Standard Class,OFF-ST-10000991,KM-16720,$459.88,4,0.0,13.7964
7110,CA-2016-109666,4/19/2016,4/26/2016,Standard Class,OFF-SU-10002522,KM-16720,$7.76,2,0.0,2.2504
7111,CA-2016-109666,4/19/2016,4/26/2016,Standard Class,OFF-AR-10004022,KM-16720,$71.96,2,0.0,17.99
7112,CA-2016-109666,4/19/2016,4/26/2016,Standard Class,OFF-SU-10001218,KM-16720,$54.9,5,0.0,15.372
7113,CA-2016-109666,4/19/2016,4/26/2016,Standard Class,OFF-BI-10000174,KM-16720,$9.28,2,0.2,3.248
7114,US-2016-102239,5/5/2016,5/6/2016,First Class,FUR-TA-10003392,LW-16990,$1685.88,6,0.0,320.3172
7115,US-2016-102239,5/5/2016,5/6/2016,First Class,OFF-BI-10001890,LW-16990,$5.728,2,0.2,2.0048
7116,CA-2014-143168,10/18/2014,10/23/2014,Second Class,OFF-PA-10000167,IG-15085,$61.96,2,0.0,27.881999999999998
7117,CA-2014-143168,10/18/2014,10/23/2014,Second Class,OFF-BI-10003784,IG-15085,$1.344,1,0.2,0.4704
7118,CA-2017-104906,2/13/2017,2/17/2017,Standard Class,OFF-PA-10001184,JP-15460,$17.94,3,0.0,8.7906
7119,CA-2017-118122,11/17/2017,11/24/2017,Standard Class,OFF-BI-10002103,GG-14650,$13.904000000000002,2,0.2,4.5188
7120,US-2014-147774,1/20/2014,1/26/2014,Standard Class,OFF-BI-10003091,MM-18280,$67.194,1,0.7,-51.5154
7121,CA-2017-166926,12/1/2017,12/8/2017,Standard Class,OFF-PA-10001593,SO-20335,$41.86,7,0.0,18.837
7122,CA-2017-166926,12/1/2017,12/8/2017,Standard Class,FUR-BO-10002598,SO-20335,$141.96,2,0.0,41.1684
7123,CA-2015-128013,8/9/2015,8/16/2015,Standard Class,FUR-FU-10000320,MF-18250,$10.02,3,0.0,4.4088
7124,CA-2015-128013,8/9/2015,8/16/2015,Standard Class,OFF-PA-10001815,MF-18250,$144.12,3,0.0,69.1776
7125,CA-2016-123176,9/27/2016,9/29/2016,Second Class,OFF-PA-10003971,JG-15160,$17.94,3,0.0,8.7906
7126,CA-2016-123176,9/27/2016,9/29/2016,Second Class,OFF-AR-10004685,JG-15160,$13.89,3,0.0,4.5837
7127,US-2016-117541,11/14/2016,11/20/2016,Standard Class,OFF-PA-10001609,JM-16195,$16.45,5,0.0,7.567
7128,US-2016-117541,11/14/2016,11/20/2016,Standard Class,FUR-FU-10000550,JM-16195,$19.92,4,0.0,6.5736
7129,CA-2016-166282,4/16/2016,4/22/2016,Standard Class,TEC-AC-10004209,PK-19075,$35.168,4,0.2,8.3524
7130,CA-2016-166282,4/16/2016,4/22/2016,Standard Class,OFF-PA-10003022,PK-19075,$123.088,7,0.2,40.0036
7131,CA-2017-141439,11/26/2017,12/1/2017,Standard Class,FUR-TA-10001039,TT-21460,$257.94,3,0.0,67.0644
7132,CA-2017-141439,11/26/2017,12/1/2017,Standard Class,TEC-PH-10002624,TT-21460,$1879.96,4,0.0,545.1884
7133,CA-2017-141439,11/26/2017,12/1/2017,Standard Class,FUR-FU-10001473,TT-21460,$27.46,2,0.0,9.8856
7134,CA-2017-141439,11/26/2017,12/1/2017,Standard Class,TEC-PH-10001819,TT-21460,$89.98,2,0.0,43.1904
7135,CA-2017-141439,11/26/2017,12/1/2017,Standard Class,FUR-CH-10004287,TT-21460,$828.6,3,0.0,240.294
7136,CA-2015-163965,11/20/2015,11/27/2015,Standard Class,OFF-BI-10004728,SS-20875,$7.23,5,0.7,-5.784
7137,CA-2015-163965,11/20/2015,11/27/2015,Standard Class,OFF-ST-10000918,SS-20875,$17.44,2,0.2,1.308
7138,CA-2015-163965,11/20/2015,11/27/2015,Standard Class,OFF-BI-10004593,SS-20875,$62.88,4,0.7,-50.303999999999995
7139,CA-2015-163965,11/20/2015,11/27/2015,Standard Class,FUR-BO-10001337,SS-20875,$290.35200000000003,3,0.2,-36.294000000000004
7140,CA-2017-128783,9/7/2017,9/7/2017,Same Day,TEC-AC-10002473,TG-21640,$113.52,4,0.0,46.5432
7141,CA-2017-128783,9/7/2017,9/7/2017,Same Day,FUR-FU-10003623,TG-21640,$135.3,5,0.0,37.884
7142,CA-2014-122217,11/24/2014,11/29/2014,Standard Class,FUR-FU-10002045,HP-14815,$111.15,5,0.0,48.906000000000006
7143,US-2017-141558,3/11/2017,3/16/2017,Standard Class,TEC-PH-10002555,MH-17290,$776.85,5,0.4,-181.265
7144,US-2017-141558,3/11/2017,3/16/2017,Standard Class,OFF-BI-10002794,MH-17290,$12.294,1,0.7,-8.6058
7145,US-2017-141558,3/11/2017,3/16/2017,Standard Class,FUR-TA-10004086,MH-17290,$154.764,3,0.4,-46.4292
7146,US-2017-141558,3/11/2017,3/16/2017,Standard Class,OFF-ST-10004946,MH-17290,$43.28,1,0.2,3.2460000000000004
7147,CA-2016-139941,6/12/2016,6/17/2016,Standard Class,OFF-PA-10000241,CB-12415,$92.94,3,0.0,41.823
7148,CA-2016-139941,6/12/2016,6/17/2016,Standard Class,OFF-AP-10004036,CB-12415,$52.56,3,0.0,18.396
7149,CA-2015-166583,6/26/2015,6/30/2015,Standard Class,TEC-PH-10001578,VD-21670,$971.88,3,0.2,109.3365
7150,CA-2017-100412,12/22/2017,12/26/2017,Standard Class,FUR-CH-10002647,SR-20425,$141.96,2,0.0,35.49
7151,CA-2017-142909,12/22/2017,12/25/2017,Second Class,FUR-TA-10003008,AG-10330,$182.55,2,0.5,-135.08700000000002
7152,CA-2014-137911,10/9/2014,10/15/2014,Standard Class,OFF-PA-10004071,BP-11095,$88.76799999999999,2,0.2,31.0688
7153,CA-2015-106208,12/10/2015,12/15/2015,Standard Class,OFF-AP-10004980,JW-16075,$53.088,7,0.8,-108.8304
7154,US-2015-136749,12/25/2015,12/27/2015,Second Class,FUR-FU-10000747,LH-16900,$275.88,6,0.0,46.8996
7155,US-2015-136749,12/25/2015,12/27/2015,Second Class,OFF-BI-10004492,LH-16900,$157.9,5,0.0,74.21300000000001
7156,CA-2017-126718,4/29/2017,5/4/2017,Standard Class,OFF-LA-10004055,KT-16480,$4.91,1,0.0,2.4059
7157,CA-2016-131380,3/28/2016,3/31/2016,Second Class,OFF-ST-10002485,CC-12220,$87.92,4,0.0,0.8792
7158,CA-2016-131380,3/28/2016,3/31/2016,Second Class,OFF-PA-10001243,CC-12220,$5.98,1,0.0,2.9302
7159,CA-2015-145835,5/13/2015,5/18/2015,Second Class,TEC-PH-10004447,BF-11170,$222.38400000000001,2,0.2,16.6788
7160,CA-2015-145835,5/13/2015,5/18/2015,Second Class,OFF-FA-10002280,BF-11170,$16.0,4,0.2,5.6
7161,CA-2014-138709,7/4/2014,7/9/2014,Standard Class,OFF-PA-10004734,MS-17770,$21.84,3,0.0,10.92
7162,CA-2014-138709,7/4/2014,7/9/2014,Standard Class,OFF-BI-10000145,MS-17770,$15.6,5,0.0,7.644
7163,CA-2014-122070,4/22/2014,4/24/2014,Second Class,OFF-EN-10004773,AH-10030,$247.84,8,0.0,121.4416
7164,CA-2014-122070,4/22/2014,4/24/2014,Second Class,OFF-BI-10004970,AH-10030,$9.912,3,0.2,3.3453
7165,CA-2016-158610,9/19/2016,9/22/2016,First Class,OFF-ST-10000604,CK-12595,$69.52,2,0.0,17.38
7166,CA-2014-117464,7/22/2014,7/24/2014,Second Class,OFF-AR-10003190,NP-18325,$11.52,4,0.0,3.2256
7167,CA-2014-117464,7/22/2014,7/24/2014,Second Class,FUR-CH-10000155,NP-18325,$717.72,3,0.2,71.77199999999999
7168,CA-2014-117464,7/22/2014,7/24/2014,Second Class,OFF-ST-10003058,NP-18325,$236.5,10,0.0,68.585
7169,CA-2014-117464,7/22/2014,7/24/2014,Second Class,FUR-TA-10004767,NP-18325,$170.352,3,0.2,19.1646
7170,US-2017-168613,10/8/2017,10/14/2017,Standard Class,FUR-CH-10002372,GM-14440,$145.764,2,0.1,3.2392
7171,CA-2017-125381,4/25/2017,4/27/2017,Second Class,TEC-AC-10000158,SG-20605,$107.97,3,0.0,22.6737
7172,US-2017-141677,3/26/2017,3/30/2017,Standard Class,TEC-AC-10000158,HK-14890,$143.96,5,0.2,1.7995
7173,US-2017-141677,3/26/2017,3/30/2017,Standard Class,TEC-CO-10002313,HK-14890,$2399.96,5,0.2,569.9905
7174,US-2017-141677,3/26/2017,3/30/2017,Standard Class,OFF-PA-10002581,HK-14890,$74.352,3,0.2,23.235
7175,US-2017-141677,3/26/2017,3/30/2017,Standard Class,OFF-AP-10001205,HK-14890,$87.16799999999999,8,0.8,-226.6368
7176,US-2017-141677,3/26/2017,3/30/2017,Standard Class,OFF-ST-10000344,HK-14890,$32.232,3,0.2,2.4174
7177,CA-2017-133067,5/4/2017,5/10/2017,Standard Class,OFF-BI-10002897,MY-18295,$2.202,2,0.7,-1.5414
7178,CA-2017-133067,5/4/2017,5/10/2017,Standard Class,OFF-BI-10003694,MY-18295,$9.396,3,0.7,-7.5168
7179,US-2016-144351,11/14/2016,11/18/2016,Standard Class,TEC-PH-10001644,RC-19960,$89.97,3,0.0,25.1916
7180,CA-2014-106054,1/6/2014,1/7/2014,First Class,OFF-AR-10002399,JO-15145,$12.78,3,0.0,5.2398
7181,CA-2016-138667,12/27/2016,12/30/2016,Second Class,TEC-AC-10003063,MW-18220,$40.0,2,0.2,0.5
7182,CA-2017-150609,4/30/2017,5/4/2017,Standard Class,OFF-BI-10002071,NZ-18565,$23.24,5,0.2,7.553
7183,CA-2017-128853,4/21/2017,4/23/2017,First Class,FUR-CH-10004218,JM-15250,$908.82,9,0.0,227.205
7184,CA-2017-133102,8/17/2017,8/24/2017,Standard Class,OFF-SU-10000432,ED-13885,$5.5520000000000005,2,0.2,-1.041
7185,CA-2017-133102,8/17/2017,8/24/2017,Standard Class,OFF-AR-10003183,ED-13885,$8.016,3,0.2,1.002
7186,CA-2017-133102,8/17/2017,8/24/2017,Standard Class,FUR-CH-10002017,ED-13885,$74.592,4,0.3,-2.1312
7187,CA-2017-133102,8/17/2017,8/24/2017,Standard Class,FUR-FU-10003247,ED-13885,$16.784000000000002,2,0.6,-22.2388
7188,CA-2017-133102,8/17/2017,8/24/2017,Standard Class,OFF-AP-10001563,ED-13885,$38.864000000000004,4,0.8,-99.1032
7189,CA-2016-164399,11/12/2016,11/15/2016,First Class,TEC-PH-10004908,DW-13480,$203.976,3,0.2,25.497
7190,CA-2016-164399,11/12/2016,11/15/2016,First Class,FUR-TA-10003392,DW-13480,$674.352,3,0.2,-8.4294
7191,CA-2016-116918,10/1/2016,10/6/2016,Second Class,OFF-BI-10004140,JK-15205,$5.388,4,0.7,-4.49
7192,CA-2016-116918,10/1/2016,10/6/2016,Second Class,OFF-AR-10003631,JK-15205,$30.976,8,0.2,5.0336
7193,CA-2016-110492,2/12/2016,2/14/2016,First Class,OFF-ST-10003716,JS-15880,$1350.12,6,0.0,175.5156
7194,CA-2016-110492,2/12/2016,2/14/2016,First Class,OFF-BI-10003274,JS-15880,$15.92,4,0.0,7.4824
7195,CA-2016-147683,11/13/2016,11/17/2016,Standard Class,FUR-FU-10004848,PO-19180,$19.54,2,0.0,7.2298
7196,CA-2014-116785,4/26/2014,4/30/2014,Standard Class,OFF-AR-10003504,MH-17290,$21.4,5,0.0,6.206
7197,CA-2014-116785,4/26/2014,4/30/2014,Standard Class,OFF-LA-10000305,MH-17290,$12.6,2,0.0,5.796
7198,US-2015-156797,8/11/2015,8/15/2015,Standard Class,OFF-AR-10001427,PO-19180,$11.96,2,0.0,3.1096
7199,US-2015-156797,8/11/2015,8/15/2015,Standard Class,TEC-PH-10004614,PO-19180,$138.0,2,0.0,34.5
7200,CA-2016-104276,11/27/2016,12/3/2016,Standard Class,TEC-PH-10001944,HF-14995,$116.76,1,0.2,14.595
7201,CA-2016-104276,11/27/2016,12/3/2016,Standard Class,FUR-TA-10001039,HF-14995,$331.023,7,0.45,-114.3534
7202,CA-2016-120369,10/28/2016,10/28/2016,Same Day,FUR-FU-10003806,VB-21745,$756.8,5,0.0,75.68
7203,CA-2014-118276,12/29/2014,1/2/2015,Standard Class,FUR-FU-10002111,MG-17890,$8.736,3,0.6,-4.8048
7204,CA-2015-136658,9/10/2015,9/17/2015,Standard Class,OFF-AR-10000817,BO-11425,$6.08,2,0.0,2.0672
7205,CA-2017-137414,10/2/2017,10/6/2017,Standard Class,FUR-FU-10001424,CM-12115,$17.46,2,0.0,5.9364
7206,CA-2017-137414,10/2/2017,10/6/2017,Standard Class,TEC-MA-10002930,CM-12115,$369.16,11,0.2,32.3015
7207,CA-2016-143476,9/11/2016,9/13/2016,First Class,OFF-AR-10003759,LC-16930,$2.912,2,0.2,0.91
7208,CA-2016-143476,9/11/2016,9/13/2016,First Class,OFF-PA-10001837,LC-16930,$20.736,4,0.2,7.2576
